Order ID,Order Date,Customer Name,Customer Age,Customer City,Product Name,Category,Quantity Sold,Unit Price,Discount Percentage,Total Sales,Profit Margin (%),Profit,Payment Method,Order Status,Return Reason
5bc366b8,2022-08-18,Jordan Cooper,55,South Gary,Bed,Furniture,6,2865.22,10.07,15460.15,20.15,3115.22,Cash,Cancelled,N/A
cc08b4cf,2025-03-06,Robert Keith,19,Lake Amy,Dining Table,Furniture,15,2947.58,25.87,32775.62,21.13,6925.49,Credit Card,Shipped,N/A
bf361541,2022-06-13,Victoria Young,72,West Francisco,Jacket,Clothing,15,1079.59,4.85,15408.45,20.91,3221.91,PayPal,Processing,N/A
d70ff9e0,2023-04-15,Michael Roberts,67,South Markview,Jacket,Clothing,4,4656.63,5.21,17656.08,19.17,3384.67,PayPal,Delivered,N/A
b7a8a487,2023-01-13,Bethany Cain,62,South Leahburgh,Dress,Clothing,6,4404.09,28.34,18935.83,20.37,3857.23,Cash,Returned,Defective Product
7c141e7a,2023-08-30,Michelle Watson,62,New Joelchester,Tires,Automotive,19,992.5,22.36,14640.96,12.1,1771.56,PayPal,Cancelled,N/A
7b202b1f,2024-08-31,Steven Davis,40,Fisherville,T-shirt,Clothing,1,1290.43,17.29,1067.31,7.06,75.35,Debit Card,Delivered,N/A
6e7a1bdb,2024-09-20,Danielle Thomas,73,South Bonnieborough,Car Cover,Automotive,5,4456.3,8.74,20334.1,20.41,4150.19,PayPal,Returned,Defective Product
b22170a7,2022-07-07,Wesley Robbins,44,New Heatherfort,Washing Machine,Home Appliances,13,193.41,22.37,1951.87,18.69,364.8,PayPal,Returned,Defective Product
cd648c72,2024-10-27,Debra Garcia,71,Lake Susan,Smartwatch,Electronics,17,408.09,5.92,6526.83,15.76,1028.63,Cash,Delivered,N/A
52e40369,2023-06-16,Thomas Davis,35,Williamville,Jacket,Clothing,7,951.37,24.73,5012.67,17.16,860.17,Debit Card,Delivered,N/A
580075a5,2024-05-24,Cynthia Johnson,58,Jasonland,Brake Pads,Automotive,5,1418.28,27.41,5147.65,14.1,725.82,Cash,Returned,Customer Changed Mind
c88e3865,2022-08-14,Daniel Nelson,19,Stevenstad,Dress,Clothing,13,4900.67,21.74,49858.44,21.31,10624.83,Bank Transfer,Delivered,N/A
ae58d1ac,2023-10-05,Gina Davis,61,East Erinville,Sofa,Furniture,9,1440.13,17.7,10667.04,17.71,1889.13,Credit Card,Cancelled,N/A
bf466f4a,2024-11-13,Paul Goodwin,42,South Victoria,Monitor,Electronics,8,535.56,28.01,3084.4,6.14,189.38,Bank Transfer,Returned,Wrong Item
2bc5b6ab,2022-05-31,Brian Carroll,66,East Coryville,Engine Oil,Automotive,20,4653.09,10.56,83234.47,16.35,13608.84,PayPal,Returned,Damaged Item
ea4fa128,2022-05-28,Jessica Stephens,39,Hoffmanland,Car Battery,Automotive,10,967.58,13.32,8386.98,22.46,1883.72,Cash,Returned,Wrong Item
e8cc85d2,2024-01-27,Kelli Burke,25,Lake Mary,Microwave,Home Appliances,5,4627.55,16.09,19414.89,12.32,2391.91,PayPal,Delivered,N/A
1712054d,2024-05-27,Lindsay Kerr,45,East Matthew,Smartwatch,Electronics,7,1202.45,12.11,7397.83,10.13,749.4,Debit Card,Returned,Wrong Item
de06ef3c,2023-04-18,Mark Nguyen,44,Stewartbury,Smartphone,Electronics,10,3945.78,8.31,36178.86,6.49,2348.01,PayPal,Delivered,N/A
ece5862b,2023-12-11,Gregory Johnson,36,Steventon,Brake Pads,Automotive,8,1778.55,16.49,11882.14,23.69,2814.88,PayPal,Delivered,N/A
7a900bc0,2022-08-25,Andrea Hancock,39,East Harold,T-shirt,Clothing,14,3449.15,11.98,42503.19,18.64,7922.59,Debit Card,Delivered,N/A
ffbec2db,2023-11-28,George Raymond,50,Port Walter,Car Battery,Automotive,9,1127.17,13.32,8793.28,24.87,2186.89,PayPal,Shipped,N/A
807f2b6c,2024-06-25,Travis Weeks,54,Catherineview,Jacket,Clothing,7,401.93,18.14,2303.14,11.87,273.38,Credit Card,Shipped,N/A
b6ff3c3c,2024-01-08,David Jones,64,Kristintown,Car Battery,Automotive,4,4868.85,18.69,15835.45,16.45,2604.93,Cash,Shipped,N/A
81ac24df,2024-03-28,Jesse Morales,38,South James,Desk,Furniture,13,4396.22,24.42,43194.62,19.76,8535.26,Cash,Processing,N/A
2f107389,2022-10-06,Jeremy Trujillo,72,Brianmouth,Jacket,Clothing,6,4030.58,22.24,18805.07,7.94,1493.12,PayPal,Cancelled,N/A
1721efdd,2022-06-26,Diane Jennings,56,Whitechester,Tablet,Electronics,5,4362.6,22.16,16979.24,15.9,2699.7,PayPal,Shipped,N/A
488eb291,2022-11-04,Rachel Fry,28,Hansenmouth,Jeans,Clothing,4,2081.82,24.93,6251.29,23.16,1447.8,Cash,Cancelled,N/A
8869b747,2023-01-06,Sarah Knight,48,South Jesusfort,Dining Table,Furniture,8,1561.39,15.12,10602.46,10.85,1150.37,Cash,Cancelled,N/A
2340e22e,2023-11-01,Tanya Bernard,25,Port Anthonybury,Microwave,Home Appliances,3,2488.8,8.4,6839.22,7.43,508.15,Credit Card,Shipped,N/A
82892c86,2023-08-18,Latoya Castro,28,Christophershire,Tablet,Electronics,14,802.76,11.84,9907.99,6.38,632.13,Credit Card,Delivered,N/A
aaf904f8,2023-11-04,Todd Madden,67,Lake Ashley,Tablet,Electronics,12,2067.58,3.8,23868.14,6.47,1544.27,PayPal,Returned,Wrong Item
a0100cc6,2025-02-08,Ashley Johnson,31,Jenniferhaven,Jeans,Clothing,9,519.44,15.59,3946.13,17.82,703.2,PayPal,Delivered,N/A
eee2a7d9,2024-01-28,Mr. Jacob Roman,31,Lake Barbarahaven,Vacuum Cleaner,Home Appliances,8,2092.27,11.6,14796.53,20.61,3049.56,Credit Card,Processing,N/A
52579e23,2025-03-15,Jennifer Hughes,26,East Jillianbury,Dress,Clothing,7,4416.26,25.02,23179.18,8.81,2042.09,Bank Transfer,Shipped,N/A
ad75670c,2023-06-26,Charlene Cooley,65,Derekmouth,T-shirt,Clothing,5,2056.42,22.69,7949.09,14.06,1117.64,Debit Card,Shipped,N/A
d589c8f7,2024-05-21,Mark Russell MD,27,West Christopherbury,Engine Oil,Automotive,20,3751.5,15.63,63302.81,17.84,11293.22,PayPal,Returned,Defective Product
4fee344f,2023-05-22,Blake Stone,71,Penningtonfurt,Desk,Furniture,4,2588.23,11.03,9210.99,7.71,710.17,PayPal,Shipped,N/A
3ce8fec0,2025-01-31,Andrew Holt,40,East Rachelland,Car Battery,Automotive,13,3117.19,26.26,29882.01,19.75,5901.7,PayPal,Delivered,N/A
d5f29764,2024-04-24,Travis Chang,64,New Whitneymouth,Chair,Furniture,3,1539.46,8.87,4208.73,8.53,359.0,Cash,Cancelled,N/A
5c11dec9,2022-09-16,Karen Hays,27,Christinahaven,Shoes,Clothing,3,811.66,24.97,1826.97,11.37,207.73,Debit Card,Returned,Wrong Item
2e032c2e,2023-09-02,Todd Weaver,46,North Jonathan,Car Battery,Automotive,3,63.82,24.81,143.96,16.25,23.39,PayPal,Returned,Customer Changed Mind
798cefc8,2022-10-28,Jason Hayes,58,Garciamouth,Car Battery,Automotive,1,2412.59,27.24,1755.4,20.38,357.75,Credit Card,Delivered,N/A
24226829,2023-01-07,Penny Powell,58,Grantport,Jacket,Clothing,1,3301.46,23.66,2520.33,12.66,319.07,Bank Transfer,Delivered,N/A
58ca4099,2025-01-14,Christopher Mckinney,69,Nielsentown,Jacket,Clothing,14,4597.23,7.18,59740.08,16.02,9570.36,Cash,Delivered,N/A
80661b16,2024-08-06,Shannon King,58,New Cindyville,Brake Pads,Automotive,9,1114.5,15.53,8472.76,8.71,737.98,Bank Transfer,Processing,N/A
661b1a58,2023-12-07,Colin Nguyen,60,Lake Michellemouth,Monitor,Electronics,8,2403.1,7.38,17806.01,19.76,3518.47,Cash,Delivered,N/A
1db07534,2023-09-16,Jill Neal,49,East Shelleyport,Refrigerator,Home Appliances,2,4744.25,19.52,7636.34,23.14,1767.05,Bank Transfer,Delivered,N/A
5a363e16,2024-12-28,Paul Johnson,25,Jonesbury,Smartphone,Electronics,10,4844.06,25.33,36170.6,9.24,3342.16,Credit Card,Processing,N/A
7b7e8be0,2023-04-20,Dean Crawford,21,West Charlesburgh,Chair,Furniture,8,419.69,24.29,2541.98,21.71,551.86,Bank Transfer,Processing,N/A
f009d04a,2025-03-18,Jason Bailey,50,Kevinmouth,Vacuum Cleaner,Home Appliances,18,2008.98,11.65,31948.81,22.88,7309.89,Debit Card,Processing,N/A
0e18b320,2023-03-22,Annette Morgan,31,Port Amandaborough,Bed,Furniture,19,2983.96,18.54,46183.94,9.3,4295.11,Credit Card,Shipped,N/A
2c5e165f,2024-09-14,Tammy Mcdaniel,40,Wilsonton,Tires,Automotive,15,4220.68,22.19,49261.67,5.84,2876.88,Credit Card,Delivered,N/A
25637d74,2022-06-06,Catherine Navarro,70,Matthewborough,T-shirt,Clothing,7,4814.91,16.3,28210.56,15.63,4409.31,Credit Card,Delivered,N/A
672f12ba,2022-08-13,Lauren Zuniga,34,West Christopher,Dress,Clothing,7,2827.33,27.51,14346.72,11.11,1593.92,Bank Transfer,Shipped,N/A
88bf6d49,2022-05-02,Justin Wood,22,Mcintyreville,Chair,Furniture,13,4584.01,25.94,44133.93,11.46,5057.75,PayPal,Returned,Defective Product
5d685d40,2024-10-08,Jason Cervantes,58,Farrellchester,Tires,Automotive,19,4738.61,20.68,71414.64,9.65,6891.51,Bank Transfer,Delivered,N/A
62c39fd5,2023-08-23,Emma Petersen,74,East Jeremymouth,Brake Pads,Automotive,5,4687.1,20.86,18546.85,10.8,2003.06,Cash,Returned,Defective Product
d0838492,2022-09-01,John Perkins,51,West Nancyland,Shoes,Clothing,10,364.51,6.7,3400.88,15.12,514.21,PayPal,Processing,N/A
675f8fc5,2023-04-01,Mary Mayo,29,New Diamond,Dress,Clothing,11,1336.13,14.84,12516.33,16.43,2056.43,Bank Transfer,Cancelled,N/A
bdd7beb9,2024-09-01,Bill Sullivan,18,East Aaron,Bed,Furniture,4,3631.29,11.13,12908.51,18.15,2342.89,Credit Card,Returned,Customer Changed Mind
4a65ed8b,2024-08-12,Patrick Nguyen,68,Nicolemouth,Car Cover,Automotive,19,2289.79,23.87,33121.13,20.8,6889.2,Debit Card,Delivered,N/A
41182aa2,2023-07-21,Christine Carroll,23,West Stacy,Jacket,Clothing,7,3344.03,29.84,16423.2,5.44,893.42,PayPal,Shipped,N/A
efc589c4,2024-12-08,Nancy Downs,42,Shannonfurt,Microwave,Home Appliances,7,1575.69,2.36,10769.53,24.75,2665.46,Credit Card,Processing,N/A
8d93ed39,2023-01-29,Stephanie Garcia,49,East Mary,Monitor,Electronics,19,3238.96,18.43,50198.37,6.28,3152.46,Cash,Cancelled,N/A
1966bf6a,2024-01-16,Pamela Sparks MD,23,West Katie,Refrigerator,Home Appliances,9,1834.15,0.04,16500.75,17.12,2824.93,Cash,Returned,Defective Product
c1b79da4,2023-02-09,Kristen Harris,75,South Nicoleborough,Shoes,Clothing,15,3168.39,17.84,39047.24,22.33,8719.25,PayPal,Returned,Damaged Item
888fbc10,2023-04-25,Susan Gilbert,31,West Joshua,T-shirt,Clothing,17,1723.73,0.81,29066.05,9.51,2764.18,Bank Transfer,Returned,Customer Changed Mind
2c654b91,2023-09-22,Shawn Gonzalez,72,Leemouth,Microwave,Home Appliances,11,1004.58,25.71,8209.33,12.51,1026.99,Credit Card,Returned,Defective Product
45d93160,2024-11-04,Tiffany Beard,67,Lake Gabriella,Refrigerator,Home Appliances,19,914.06,23.41,13301.49,7.44,989.63,Debit Card,Cancelled,N/A
3b99b0c4,2023-02-16,Brooke Clark,71,Shirleyfort,Laptop,Electronics,1,4618.26,0.46,4597.02,10.01,460.16,Cash,Cancelled,N/A
24125a26,2023-08-16,Tommy Montgomery,74,South Catherinehaven,Jeans,Clothing,10,4335.69,2.67,42199.27,19.13,8072.72,Cash,Cancelled,N/A
7ffc490a,2022-05-30,William Kelly,39,Alexanderfurt,Dress,Clothing,4,2380.19,6.73,8880.01,20.99,1863.91,Credit Card,Returned,Defective Product
ff0d6699,2024-10-25,Joseph Parrish,53,Hollowayborough,Chair,Furniture,3,2653.9,8.08,7318.39,6.49,474.96,Credit Card,Returned,Damaged Item
3d9d32db,2023-05-02,John Solomon,22,West Carol,Brake Pads,Automotive,3,4254.41,22.84,9848.11,23.83,2346.8,Cash,Processing,N/A
847bbb92,2022-05-14,Austin Petty,73,Petersenview,Car Battery,Automotive,17,199.66,23.04,2612.19,24.46,638.94,Cash,Returned,Damaged Item
485e57cd,2023-09-07,Julia Mathis,34,Baileytown,Monitor,Electronics,20,819.44,0.74,16267.52,23.38,3803.35,Debit Card,Returned,Defective Product
9a7534fa,2025-03-08,Anthony Gregory,69,Lake Yvonnemouth,Jacket,Clothing,11,4390.43,12.07,42465.56,8.45,3588.34,Bank Transfer,Returned,Customer Changed Mind
e74d4439,2025-02-10,Michael Butler Jr.,63,North Anthony,Tablet,Electronics,20,3658.4,21.3,57583.22,15.31,8815.99,Credit Card,Returned,Wrong Item
fc9a273d,2024-02-24,Julie Zimmerman,46,Colleenton,Dress,Clothing,18,4467.78,19.54,64705.96,19.94,12902.37,Debit Card,Shipped,N/A
681eb7b2,2022-04-13,Trevor Vasquez,64,Johnchester,Vacuum Cleaner,Home Appliances,8,3993.78,10.87,28477.25,12.41,3534.03,Debit Card,Delivered,N/A
32430220,2022-12-23,Wanda Mercado,30,East Michael,Engine Oil,Automotive,13,3648.1,6.39,44394.82,21.17,9398.38,Cash,Shipped,N/A
0da36ef8,2023-08-30,Joanne Underwood,73,Butlermouth,Bed,Furniture,13,4686.57,19.1,49288.66,20.02,9867.59,PayPal,Cancelled,N/A
4b2baeb6,2023-06-08,Kelly Fox,66,Shawnstad,Bed,Furniture,14,1753.33,7.69,22658.98,14.59,3305.95,Cash,Delivered,N/A
151da8f4,2024-05-21,Stephanie Wu,70,Lake Jonathanview,T-shirt,Clothing,1,3387.29,21.32,2665.12,17.17,457.6,Debit Card,Shipped,N/A
d477f52f,2024-05-30,Gabriella Foster,21,New Christopherview,Tablet,Electronics,20,4445.41,0.1,88819.29,19.92,17692.8,Credit Card,Shipped,N/A
d1d75086,2024-08-28,Thomas Miller,72,New Coreyfort,Shoes,Clothing,12,1718.9,0.06,20614.42,13.61,2805.62,Debit Card,Cancelled,N/A
9f39c005,2022-05-17,Carla Williams,28,New Melissaburgh,Smartphone,Electronics,1,4680.75,7.22,4342.8,20.22,878.11,PayPal,Returned,Customer Changed Mind
6744f1d6,2024-04-25,Kenneth Dawson,21,Markview,Laptop,Electronics,18,4056.63,18.23,59707.91,16.78,10018.99,PayPal,Delivered,N/A
adf259c2,2025-02-21,Angela Garza,53,Marthaland,Dress,Clothing,18,2209.76,0.31,39652.38,18.35,7276.21,Cash,Shipped,N/A
aafb3095,2024-09-15,Steven Hamilton,45,Lancetown,Shoes,Clothing,18,4815.42,5.93,81537.58,11.36,9262.67,Debit Card,Shipped,N/A
6c00a9b0,2024-06-05,Henry Swanson,35,North Ritamouth,Refrigerator,Home Appliances,19,3690.86,7.29,65014.13,11.62,7554.64,Credit Card,Returned,Customer Changed Mind
fd7ebf30,2022-06-21,Jeffrey Glover,41,Howardfurt,Laptop,Electronics,17,1961.2,1.36,32886.97,20.61,6778.0,Bank Transfer,Returned,Customer Changed Mind
04932091,2024-07-26,Christina Lopez,21,Kathrynfurt,Sofa,Furniture,7,4194.75,20.29,23405.45,22.81,5338.78,PayPal,Delivered,N/A
9b9e5b49,2022-10-11,Dr. Michael Moore II,34,Hollyhaven,Desk,Furniture,14,291.52,18.56,3323.79,6.79,225.69,Bank Transfer,Shipped,N/A
722da0bf,2024-05-04,Amanda Shepherd,30,New Andrew,Washing Machine,Home Appliances,20,4211.01,13.48,72867.32,5.15,3752.67,Credit Card,Shipped,N/A
7e9ccdaf,2022-09-08,Andrew Lane,30,Lake Joelton,Desk,Furniture,9,1917.91,9.71,15585.13,10.94,1705.01,PayPal,Cancelled,N/A
118b3a54,2025-01-30,John Stewart,18,Libury,Desk,Furniture,8,4556.77,24.14,27654.13,14.61,4040.27,Cash,Cancelled,N/A
56f575d1,2022-09-17,Samuel Weiss,47,Brianbury,Tires,Automotive,13,552.69,8.37,6583.59,22.79,1500.4,Credit Card,Cancelled,N/A
7c8aef75,2025-03-04,Lucas Alvarez,24,Hopkinsfurt,Chair,Furniture,15,3199.36,13.69,41420.51,14.45,5985.26,Bank Transfer,Returned,Defective Product
9ac1271d,2025-03-12,Stephanie Snyder,70,Lake Crystal,Car Battery,Automotive,9,3483.01,24.98,23516.59,13.66,3212.37,PayPal,Delivered,N/A
6293eb62,2025-02-23,Leslie Adams,49,Sarastad,Dress,Clothing,1,677.36,26.37,498.74,11.02,54.96,Credit Card,Shipped,N/A
5651c40c,2023-07-07,Christopher Nelson,44,Garyborough,Sofa,Furniture,10,1913.98,4.08,18358.9,21.22,3895.76,Bank Transfer,Delivered,N/A
a5444d21,2022-09-08,Scott Leonard,36,Bruceburgh,Engine Oil,Automotive,16,2733.05,24.56,32989.01,7.7,2540.15,PayPal,Delivered,N/A
b2adf005,2022-10-09,Joseph White,38,Derekland,Jacket,Clothing,3,3863.87,0.23,11564.95,23.73,2744.36,Cash,Processing,N/A
91d1916a,2022-09-14,Stephen Park,21,East Denise,Engine Oil,Automotive,9,3097.09,19.58,22416.12,22.21,4978.62,Debit Card,Returned,Defective Product
51d64455,2023-02-08,Christopher Moore,34,Elizabethfurt,Car Cover,Automotive,6,1472.94,29.52,6228.77,15.55,968.57,Cash,Shipped,N/A
2d93859d,2022-08-15,Christopher Johnson,51,Paulshire,Desk,Furniture,12,1129.77,23.95,10310.28,19.29,1988.85,Bank Transfer,Cancelled,N/A
6363e2eb,2023-11-10,Nancy Martin,55,Desireechester,Car Cover,Automotive,19,2496.03,9.34,42995.12,11.35,4879.95,Debit Card,Processing,N/A
6e5092fb,2024-03-09,Todd Zimmerman,32,West Robertview,Car Cover,Automotive,18,3118.2,19.39,45244.46,7.6,3438.58,Debit Card,Returned,Defective Product
7f462e12,2022-09-10,Morgan Robinson,75,South Ginaside,Dining Table,Furniture,19,4057.89,20.14,61571.99,18.66,11489.33,Credit Card,Returned,Customer Changed Mind
0b2c2c2e,2025-02-09,Anthony Phillips,73,Mcdonaldmouth,Vacuum Cleaner,Home Appliances,18,4105.56,14.09,63487.56,12.92,8202.59,Debit Card,Processing,N/A
9a8c4d49,2024-08-10,Alex Miller,41,Hernandezfurt,Desk,Furniture,11,3497.32,3.53,37112.51,22.88,8491.34,Debit Card,Cancelled,N/A
df20d5cb,2023-08-11,Megan Washington,48,Davidtown,Air Conditioner,Home Appliances,9,1784.04,10.82,14319.06,23.1,3307.7,Bank Transfer,Shipped,N/A
cad42d1f,2024-07-27,Jason Becker,47,Cherylchester,Microwave,Home Appliances,7,418.45,23.64,2236.7,24.02,537.26,Bank Transfer,Processing,N/A
e1b4848a,2025-03-12,Teresa Reese DVM,67,Karenport,Smartphone,Electronics,20,468.05,25.96,6930.88,9.31,645.26,Cash,Shipped,N/A
eb85239b,2022-06-22,Terry Hall,21,Hollystad,Engine Oil,Automotive,4,727.09,27.14,2119.03,20.47,433.77,Bank Transfer,Cancelled,N/A
578d68a8,2024-11-13,Andrea Ashley,66,Pattersonfurt,Desk,Furniture,9,4923.4,22.33,34416.04,8.18,2815.23,Bank Transfer,Returned,Damaged Item
96adb46f,2024-08-28,Courtney Cruz,32,Edwardschester,T-shirt,Clothing,15,400.21,7.16,5573.32,9.85,548.97,PayPal,Cancelled,N/A
7dea970d,2024-05-30,James Snyder,34,Lake Trevormouth,Monitor,Electronics,8,1250.74,20.9,7914.68,7.1,561.94,Cash,Delivered,N/A
e91fcf59,2022-05-01,Gwendolyn Barr,51,North Melissa,Shoes,Clothing,19,3170.08,10.7,53786.75,22.09,11881.49,Cash,Shipped,N/A
aaa60052,2024-06-15,Carrie Perez,20,New Rachelfurt,Bed,Furniture,13,3620.51,10.03,42345.85,16.12,6826.15,Debit Card,Processing,N/A
0bec9d56,2025-02-06,Valerie Walker DVM,42,Mossfort,Jeans,Clothing,17,744.98,5.2,12006.1,9.82,1179.0,PayPal,Delivered,N/A
88e3387f,2023-07-29,Elizabeth Greene,51,Troyborough,Shoes,Clothing,13,2643.31,20.95,27163.98,11.98,3254.24,PayPal,Cancelled,N/A
adbfa514,2022-11-28,Katrina Walker,68,East Victoriaton,Smartwatch,Electronics,16,3726.7,9.37,54040.13,22.25,12023.93,Bank Transfer,Shipped,N/A
045ad8af,2022-12-09,Allen Compton,47,East Gavinhaven,Dress,Clothing,3,661.22,22.42,1538.92,6.7,103.11,Cash,Shipped,N/A
08a9e011,2022-09-20,Michelle Smith,67,Hernandezberg,Dress,Clothing,11,1556.29,15.27,14505.09,5.18,751.36,Cash,Cancelled,N/A
cba3e540,2023-02-17,Michael Ferguson,65,Hayleyhaven,Dress,Clothing,16,669.61,16.37,8959.92,12.54,1123.57,PayPal,Shipped,N/A
3ba88886,2022-08-15,Ronald Miller,53,Lake Brianfort,Brake Pads,Automotive,15,4332.76,26.21,47957.15,13.27,6363.91,PayPal,Shipped,N/A
cb045986,2024-07-21,Cathy Tyler,35,Matthewberg,Chair,Furniture,2,3398.15,16.52,5673.55,9.96,565.09,Cash,Processing,N/A
6c887e43,2022-07-21,Olivia Mack,32,Kristinview,Shoes,Clothing,5,490.27,25.91,1816.21,24.59,446.61,Cash,Cancelled,N/A
a5156645,2022-08-02,Lindsay Sanchez,71,Lake Trevormouth,Refrigerator,Home Appliances,19,371.35,25.23,5275.51,12.62,665.77,Cash,Processing,N/A
bc1b19c2,2023-08-21,Gregory Mendoza,63,New Omar,T-shirt,Clothing,2,2931.46,13.5,5071.43,14.55,737.89,Bank Transfer,Processing,N/A
59024fe8,2025-02-09,Morgan Sellers,55,East Crystalport,Dining Table,Furniture,16,3769.3,12.69,52655.61,15.33,8072.11,Bank Transfer,Processing,N/A
71cd6655,2023-10-23,Joseph Turner,32,Ianhaven,Laptop,Electronics,12,156.32,7.57,1733.84,5.26,91.2,Cash,Shipped,N/A
8df19d7e,2024-07-28,Christopher Buck,63,Kellyburgh,Bed,Furniture,12,2705.84,21.0,25651.36,14.68,3765.62,Cash,Returned,Wrong Item
cb5ffa9f,2024-12-28,Nicole Moore,74,Robinview,Washing Machine,Home Appliances,18,3912.29,2.45,68695.9,16.89,11602.74,Bank Transfer,Processing,N/A
c07b3d4e,2023-12-26,Cynthia Allen,42,Lake Amy,T-shirt,Clothing,5,1756.28,11.85,7740.8,23.77,1839.99,Credit Card,Shipped,N/A
c76cd5fd,2022-04-17,Jay Porter,46,East Brandyshire,Brake Pads,Automotive,16,984.79,24.7,11864.75,7.6,901.72,Cash,Delivered,N/A
4889fde2,2025-02-15,Mary Young,70,Port Lisa,Washing Machine,Home Appliances,4,847.63,15.01,2881.6,8.17,235.43,Credit Card,Shipped,N/A
87b4ec49,2022-10-02,Jennifer Garcia,59,East William,Smartphone,Electronics,20,548.93,13.31,9517.35,16.27,1548.47,Bank Transfer,Delivered,N/A
7da85427,2023-12-11,Ms. Jessica Huffman DDS,23,Cardenasview,Shoes,Clothing,4,3222.74,15.33,10914.78,9.04,986.7,Debit Card,Shipped,N/A
edb3d403,2024-04-03,Melanie Perez,63,West Courtneyton,Chair,Furniture,3,495.71,0.7,1476.72,10.2,150.63,Debit Card,Shipped,N/A
22ec8279,2024-02-04,Larry Thompson,22,Adamsburgh,Air Conditioner,Home Appliances,19,4926.99,2.86,90935.48,10.09,9175.39,Debit Card,Returned,Damaged Item
e5a14aac,2022-05-31,James Brown,44,Richardsonton,Car Battery,Automotive,2,2558.17,2.89,4968.48,12.45,618.58,Bank Transfer,Shipped,N/A
84ff8fbf,2023-05-16,George Novak,68,Port Caitlinport,Microwave,Home Appliances,6,3512.51,28.39,15091.85,12.96,1955.9,Debit Card,Delivered,N/A
58665081,2024-09-12,Shelley Edwards,46,South Brent,Smartphone,Electronics,7,1292.89,3.69,8716.28,14.71,1282.16,Cash,Processing,N/A
08cde49b,2024-01-04,Roberta Graves,38,Bradleyview,Shoes,Clothing,11,4034.73,6.69,41412.87,8.63,3573.93,Credit Card,Processing,N/A
db25cb61,2025-02-23,Vincent Duran,64,Scottton,Dining Table,Furniture,5,1826.39,21.27,7189.58,24.25,1743.47,Debit Card,Processing,N/A
5cb9fbdf,2022-11-15,Harold Palmer,34,Port Matthewmouth,Jacket,Clothing,17,4591.68,4.12,74842.55,10.29,7701.3,Debit Card,Delivered,N/A
bb333365,2023-07-05,Patricia Peters,43,Kristinmouth,Jeans,Clothing,10,627.72,10.33,5628.77,14.89,838.12,Bank Transfer,Shipped,N/A
53182c2f,2023-09-15,James Edwards,45,East Jacobside,Monitor,Electronics,3,4407.64,29.82,9279.85,22.75,2111.17,Debit Card,Delivered,N/A
5a5cb252,2023-11-17,Barbara Brock,28,Dorishaven,Jeans,Clothing,10,455.87,3.71,4389.57,22.15,972.29,Cash,Returned,Wrong Item
7f2067f7,2023-05-16,John Hamilton,71,Amberville,Smartwatch,Electronics,19,1299.8,14.51,21112.78,21.26,4488.58,PayPal,Shipped,N/A
54843743,2024-03-14,Justin Warren,55,North Jacquelineburgh,Microwave,Home Appliances,14,3915.41,23.75,41797.0,19.12,7991.59,Credit Card,Delivered,N/A
25995898,2023-11-09,Jeremiah Hurst,52,South Alejandro,Dress,Clothing,11,2467.29,2.38,26494.25,8.03,2127.49,PayPal,Delivered,N/A
262fd6e8,2022-07-07,Kathryn Williams,46,Blanchardbury,Jeans,Clothing,17,3114.7,28.62,37795.64,20.95,7918.19,Bank Transfer,Shipped,N/A
02424041,2024-03-10,Kimberly Cox,40,Scottborough,Dining Table,Furniture,13,1916.99,24.85,18728.03,13.59,2545.14,PayPal,Cancelled,N/A
1469412f,2024-02-20,Mario Jones,67,West Lisaburgh,Dress,Clothing,20,1845.78,16.78,30721.16,20.32,6242.54,Bank Transfer,Returned,Defective Product
db12765a,2022-08-13,Susan Mitchell,32,New Andre,Car Battery,Automotive,4,3589.61,4.44,13720.93,15.71,2155.56,Bank Transfer,Delivered,N/A
0667f8f1,2023-04-13,Paige Livingston,43,South Eric,Chair,Furniture,2,218.67,5.06,415.21,14.14,58.71,PayPal,Processing,N/A
a511beef,2023-06-16,Robin Savage,64,Woodhaven,Smartphone,Electronics,10,2193.36,13.48,18976.95,6.01,1140.51,Bank Transfer,Processing,N/A
201a3397,2023-07-04,Pamela Harrison,44,West Eric,Monitor,Electronics,16,2904.1,15.37,39323.84,24.28,9547.83,Cash,Shipped,N/A
